organization	organ	organization
as	as	a
the	the	the
quotes	quot	quote
are	are	are
concerned	concern	concerned
it	it	it
was	was	wa
totally	total	totally
obvious	obvious	obvious
that	that	that
they	they	they
weren	weren	weren
'	'	'
t	t	t
just	just	just
practicing	practic	practicing
for	for	for
marksmanship	marksmanship	marksmanship
.	.	.

i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
about	about	about
you	you	you
but	but	but
i	i	i
have	have	have
never	never	never
seen	seen	seen
anyone	anyon	anyone
else	els	else
practice	practic	practice
marksmanship	marksmanship	marksmanship
by	by	by
taking	take	taking
their	their	their
gun	gun	gun
out	out	out
of	of	of
their	their	their
coat	coat	coat
as	as	a
fast	fast	fast
as	as	a
possible	possibl	possible
and	and	and
start	start	start
shooting	shoot	shooting
.	.	.

if	if	if
you	you	you
would	would	would
have	have	have
been	been	been
there	there	there
andy	andi	andy
it	it	it
would	would	would
'	'	'
ve	ve	ve
been	been	been
obvious	obvious	obvious
to	to	to
you	you	you
too	too	too
.	.	.

of	of	of
course	cours	course
it	it	it
might	might	might
not	not	not
have	have	have
been	been	been
.	.	.

who	who	who
knows	know	know
.	.	.

all	all	all
i	i	i
do	do	do
know	know	know
is	is	is
that	that	that
i	i	i
was	was	wa
there	there	there
,	,	,
i	i	i
live	live	live
here	here	here
and	and	and
i	i	i
know	know	know
that	that	that
they	they	they
were	were	were
gang	gang	gang
bangers	banger	banger
.	.	.

when	when	when
you	you	you
live	live	live
here	here	here
long	long	long
enough	enough	enough
it	it	it
becomes	becom	becomes
pretty	pretti	pretty
easy	easi	easy
to	to	to
spot	spot	spot
them	them	them
via	via	via
gang	gang	gang
colors	color	color
,	,	,
gang	gang	gang
signs	sign	sign
,	,	,
etc	etc	etc
.	.	.

one	one	one
last	last	last
thing	thing	thing
.	.	.

my	my	my
sister	sister	sister
is	is	is
a	a	a
social	social	social
worker	worker	worker
.	.	.

she	she	she
makes	make	make
it	it	it
her	her	her
point	point	point
to	to	to
find	find	find
these	these	these
things	thing	thing
out	out	out
(	(	(
gang	gang	gang
signs	sign	sign
,	,	,
colors	color	color
,	,	,
etc	etc	etc
)	)	)
because	becaus	because
it	it	it
is	is	is
in	in	in
her	her	her
best	best	best
interest	interest	interest
to	to	to
do	do	do
so	so	so
.	.	.

she	she	she
is	is	is
nice	nice	nice
enough	enough	enough
to	to	to
let	let	let
me	me	me
know	know	know
these	these	these
things	thing	thing
so	so	so
i	i	i
can	can	can
watch	watch	watch
out	out	out
for	for	for
myself	myself	myself
as	as	a
i	i	i
live	live	live
right	right	right
on	on	on
the	the	the
border	border	border
of	of	of
the	the	the
west	west	west
side	side	side
of	of	of
the	the	the
city	citi	city
.	.	.

enough	enough	enough
said	said	said
.	.	.

jason	jason	jason
