subject	subject	subject
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
amonte	amont	amonte
0    1    1	0    1    1	0    1    1
beukeboom	beukeboom	beukeboom
1    0    1	1    0    1	1    0    1
gartner	gartner	gartner
1    0    1	1    0    1	1    0    1
graves	grave	graf
1    0    1	1    0    1	1    0    1
lowe	low	lowe
0    1    1	0    1    1	0    1    1
messier	messier	messier
0    2    2	0    2    2	0    2    2
olczyk	olczyk	olczyk
1    0    1	1    0    1	1    0    1
turcotte	turcott	turcotte
0    1    1	0    1    1	0    1    1

washington	washington	washington
:	:	:
0	0	0
power	power	power
play	play	play
:	:	:
3	3	3
-	-	-
0	0	0

no	no	no
scoring	score	scoring

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
boston	boston	boston
0	0	0
2	2	2
1	1	1
-	-	-
-	-	-
3	3	3
buffalo	buffalo	buffalo
0	0	0
0	0	0
0	0	0
-	-	-
-	-	-
0	0	0
first	first	first
period	period	period

no	no	no
scoring	score	scoring
.	.	.

second	second	second
period	period	period

1	1	1
,	,	,
boston	boston	boston
,	,	,
leach	leach	leach
24	24	24
(	(	(
wesley	wesley	wesley
,	,	,
oates	oat	oates
)	)	)
pp	pp	pp
,	,	,
1	1	1
:	:	:
03	03	03
.	.	.

2	2	2
,	,	,
boston	boston	boston
,	,	,
oates	oat	oates
44	44	44
(	(	(
douris	douri	douris
,	,	,
poulin	poulin	poulin
)	)	)
9	9	9
:	:	:
00	00	00
.	.	.

third	third	third
period	period	period

3	3	3
,	,	,
boston	boston	boston
,	,	,
douris	douri	douris
4	4	4
(	(	(
bourque	bourqu	bourque
)	)	)
sh	sh	sh
,	,	,
0	0	0
:	:	:
55	55	55
.	.	.

boston	boston	boston
:	:	:
3	3	3
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
1	1	1
special	special	special
goals	goal	goal
:	:	:
pp	pp	pp
:	:	:
1	1	1
sh	sh	sh
:	:	:
1	1	1
total	total	total
:	:	:
2	2	2

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
bourque	bourqu	bourque
0    1    1	0    1    1	0    1    1
douris	douri	douris
1    1    2	1    1    2	1    1    2
leach	leach	leach
1    0    1	1    0    1	1    0    1
oates	oat	oates
1    1    2	1    1    2	1    1    2
poulin	poulin	poulin
0    1    1	0    1    1	0    1    1
wesley	wesley	wesley
0    1    1	0    1    1	0    1    1

buffalo	buffalo	buffalo
:	:	:
0	0	0
power	power	power
play	play	play
:	:	:
6	6	6
-	-	-
0	0	0

no	no	no
scoring	score	scoring

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
pittsburgh	pittsburgh	pittsburgh
1	1	1
3	3	3
1	1	1
-	-	-
-	-	-
5	5	5
new	new	new
jersey	jersey	jersey
0	0	0
1	1	1
1	1	1
-	-	-
-	-	-
2	2	2
first	first	first
period	period	period

1	1	1
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
francis	franci	francis
23	23	23
(	(	(
lemieux	lemieux	lemieux
,	,	,
tocchet	tocchet	tocchet
)	)	)
pp	pp	pp
,	,	,
13	13	13
:	:	:
25	25	25
.	.	.

second	second	second
period	period	period

2	2	2
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
murphy	murphi	murphy
21	21	21
(	(	(
francis	franci	francis
,	,	,
mullen	mullen	mullen
)	)	)
sh	sh	sh
,	,	,
0	0	0
:	:	:
38	38	38
.	.	.

3	3	3
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
francis	franci	francis
24	24	24
(	(	(
tocchet	tocchet	tocchet
,	,	,
lemieux	lemieux	lemieux
)	)	)
pp	pp	pp
,	,	,
7	7	7
:	:	:
14	14	14
.	.	.

4	4	4
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
jagr	jagr	jagr
33	33	33
(	(	(
tocchet	tocchet	tocchet
,	,	,
francis	franci	francis
)	)	)
pp	pp	pp
,	,	,
15	15	15
:	:	:
22	22	22
.	.	.

5	5	5
,	,	,
new	new	new
jersey	jersey	jersey
,	,	,
zelepukin	zelepukin	zelepukin
17	17	17
(	(	(
driver	driver	driver
,	,	,
lemieux	lemieux	lemieux
)	)	)
pp	pp	pp
,	,	,
19	19	19
:	:	:
07	07	07
.	.	.

third	third	third
period	period	period

6	6	6
,	,	,
new	new	new
jersey	jersey	jersey
,	,	,
maclean	maclean	maclean
23	23	23
(	(	(
nicholls	nichol	nicholls
,	,	,
stevens	steven	stevens
)	)	)
6	6	6
:	:	:
45	45	45
.	.	.

7	7	7
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
lemieux	lemieux	lemieux
62	62	62
(	(	(
jagr	jagr	jagr
)	)	)
en	en	en
,	,	,
19	19	19
:	:	:
51	51	51
.	.	.

pittsburgh	pittsburgh	pittsburgh
:	:	:
5	5	5
power	power	power
play	play	play
:	:	:
9	9	9
-	-	-
3	3	3
special	special	special
goals	goal	goal
:	:	:
pp	pp	pp
:	:	:
3	3	3
sh	sh	sh
:	:	:
1	1	1
en	en	en
:	:	:
1	1	1
total	total	total
:	:	:
5	5	5

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
francis	franci	francis
2    2    4	2    2    4	2    2    4
jagr	jagr	jagr
1    1    2	1    1    2	1    1    2
lemieux	lemieux	lemieux
1    2    3	1    2    3	1    2    3
mullen	mullen	mullen
0    1    1	0    1    1	0    1    1
murphy	murphi	murphy
1    0    1	1    0    1	1    0    1
tocchet	tocchet	tocchet
0    3    3	0    3    3	0    3    3

new	new	new
jersey	jersey	jersey
:	:	:
2	2	2
power	power	power
play	play	play
:	:	:
9	9	9
-	-	-
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
driver	driver	driver
0    1    1	0    1    1	0    1    1
lemieux	lemieux	lemieux
0    1    1	0    1    1	0    1    1
maclean	maclean	maclean
1    0    1	1    0    1	1    0    1
nicholls	nichol	nicholls
0    1    1	0    1    1	0    1    1
stevens	steven	stevens
0    1    1	0    1    1	0    1    1
zelepukin	zelepukin	zelepukin
1    0    1	1    0    1	1    0    1

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
toronto	toronto	toronto
0	0	0
0	0	0
0	0	0
-	-	-
-	-	-
0	0	0
philadelphia	philadelphia	philadelphia
2	2	2
1	1	1
1	1	1
-	-	-
-	-	-
4	4	4
first	first	first
period	period	period

1	1	1
,	,	,
philadelphia	philadelphia	philadelphia
,	,	,
dineen	dineen	dineen
31	31	31
(	(	(
beranek	beranek	beranek
,	,	,
hawgood	hawgood	hawgood
)	)	)
8	8	8
:	:	:
10	10	10
.	.	.

2	2	2
,	,	,
philadelphia	philadelphia	philadelphia
,	,	,
mcgill	mcgill	mcgill
3	3	3
(	(	(
lindros	lindro	lindros
,	,	,
recchi	recchi	recchi
)	)	)
19	19	19
:	:	:
55	55	55
.	.	.

second	second	second
period	period	period

3	3	3
,	,	,
philadelphia	philadelphia	philadelphia
,	,	,
lindros	lindro	lindros
38	38	38
(	(	(
recchi	recchi	recchi
,	,	,
galley	galley	galley
)	)	)
7	7	7
:	:	:
55	55	55
.	.	.

third	third	third
period	period	period

4	4	4
,	,	,
philadelphia	philadelphia	philadelphia
,	,	,
dineen	dineen	dineen
32	32	32
(	(	(
hawgood	hawgood	hawgood
,	,	,
galley	galley	galley
)	)	)
pp	pp	pp
,	,	,
18	18	18
:	:	:
39	39	39
.	.	.

philadelphia	philadelphia	philadelphia
:	:	:
4	4	4
power	power	power
play	play	play
:	:	:
4	4	4
-	-	-
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
beranek	beranek	beranek
0    1    1	0    1    1	0    1    1
dineen	dineen	dineen
2    0    2	2    0    2	2    0    2
galley	galley	galley
0    2    2	0    2    2	0    2    2
hawgood	hawgood	hawgood
0    2    2	0    2    2	0    2    2
lindros	lindro	lindros
1    1    2	1    1    2	1    1    2
mcgill	mcgill	mcgill
1    0    1	1    0    1	1    0    1
recchi	recchi	recchi
0    2    2	0    2    2	0    2    2

toronto	toronto	toronto
:	:	:
0	0	0
power	power	power
play	play	play
:	:	:
6	6	6
-	-	-
0	0	0

no	no	no
scoring	score	scoring

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
vancouver	vancouv	vancouver
0	0	0
2	2	2
1	1	1
-	-	-
-	-	-
3	3	3
ottawa	ottawa	ottawa
0	0	0
0	0	0
0	0	0
-	-	-
-	-	-
0	0	0
first	first	first
period	period	period

no	no	no
scoring	score	scoring
.	.	.

second	second	second
period	period	period

1	1	1
,	,	,
vancouver	vancouv	vancouver
,	,	,
plavsic	plavsic	plavsic
6	6	6
(	(	(
craven	craven	craven
)	)	)
13	13	13
:	:	:
05	05	05
.	.	.

2	2	2
,	,	,
vancouver	vancouv	vancouver
,	,	,
momesso	momesso	momesso
17	17	17
(	(	(
nedved	nedv	nedved
,	,	,
plavsic	plavsic	plavsic
)	)	)
pp	pp	pp
,	,	,
15	15	15
:	:	:
52	52	52
.	.	.

third	third	third
period	period	period

3	3	3
,	,	,
vancouver	vancouv	vancouver
,	,	,
bure	bure	bure
57	57	57
(	(	(
unassisted	unassist	unassisted
)	)	)
13	13	13
:	:	:
27	27	27
.	.	.

vancouver	vancouv	vancouver
:	:	:
3	3	3
power	power	power
play	play	play
:	:	:
4	4	4
-	-	-
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
bure	bure	bure
1    0    1	1    0    1	1    0    1
craven	craven	craven
0    1    1	0    1    1	0    1    1
momesso	momesso	momesso
1    0    1	1    0    1	1    0    1
nedved	nedv	nedved
0    1    1	0    1    1	0    1    1
plavsic	plavsic	plavsic
1    1    2	1    1    2	1    1    2

ottawa	ottawa	ottawa
:	:	:
0	0	0
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
0	0	0

no	no	no
scoring	score	scoring

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
st. louis	st. loui	st. louis
2	2	2
0	0	0
2	2	2
-	-	-
-	-	-
4	4	4
chicago	chicago	chicago
4	4	4
0	0	0
1	1	1
-	-	-
-	-	-
5	5	5
first	first	first
period	period	period

1	1	1
,	,	,
chicago	chicago	chicago
,	,	,
sutter	sutter	sutter
18	18	18
(	(	(
murphy	murphi	murphy
,	,	,
chelios	chelio	chelios
)	)	)
pp	pp	pp
,	,	,
1	1	1
:	:	:
08	08	08
.	.	.

2	2	2
,	,	,
st. louis	st. loui	st. louis
,	,	,
janney	janney	janney
20	20	20
(	(	(
shanahan	shanahan	shanahan
,	,	,
j	j	j
.	.	.
brown	brown	brown
)	)	)
pp	pp	pp
,	,	,
6	6	6
:	:	:
49	49	49
.	.	.

3	3	3
,	,	,
chicago	chicago	chicago
,	,	,
roenick	roenick	roenick
44	44	44
(	(	(
chelios	chelio	chelios
,	,	,
smith	smith	smith
)	)	)
pp	pp	pp
,	,	,
8	8	8
:	:	:
20	20	20
.	.	.

4	4	4
,	,	,
chicago	chicago	chicago
,	,	,
roenick	roenick	roenick
45	45	45
(	(	(
sutter	sutter	sutter
,	,	,
chelios	chelio	chelios
)	)	)
pp	pp	pp
,	,	,
13	13	13
:	:	:
14	14	14
.	.	.

5	5	5
,	,	,
chicago	chicago	chicago
,	,	,
graham	graham	graham
19	19	19
(	(	(
gilbert	gilbert	gilbert
,	,	,
ruuttu	ruuttu	ruuttu
)	)	)
13	13	13
:	:	:
42	42	42
.	.	.

6	6	6
,	,	,
st. louis	st. loui	st. louis
,	,	,
janney	janney	janney
21	21	21
(	(	(
shanahan	shanahan	shanahan
,	,	,
crossman	crossman	crossman
)	)	)
19	19	19
:	:	:
38	38	38
.	.	.

second	second	second
period	period	period

no	no	no
scoring	score	scoring
.	.	.

third	third	third
period	period	period

7	7	7
,	,	,
chicago	chicago	chicago
,	,	,
murphy	murphi	murphy
5	5	5
(	(	(
chelios	chelio	chelios
,	,	,
belfour	belfour	belfour
)	)	)
0	0	0
:	:	:
20	20	20
.	.	.

8	8	8
,	,	,
st. louis	st. loui	st. louis
,	,	,
miller	miller	miller
21	21	21
(	(	(
hull	hull	hull
,	,	,
janney	janney	janney
)	)	)
pp	pp	pp
,	,	,
7	7	7
:	:	:
04	04	04
.	.	.

9	9	9
,	,	,
st. louis	st. loui	st. louis
,	,	,
janney	janney	janney
22	22	22
(	(	(
miller	miller	miller
,	,	,
shanahan	shanahan	shanahan
)	)	)
19	19	19
:	:	:
32	32	32
.	.	.

chicago	chicago	chicago
:	:	:
5	5	5
power	power	power
play	play	play
:	:	:
8	8	8
-	-	-
3	3	3

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
belfour	belfour	belfour
0    1    1	0    1    1	0    1    1
chelios	chelio	chelios
0    4    4	0    4    4	0    4    4
gilbert	gilbert	gilbert
0    1    1	0    1    1	0    1    1
graham	graham	graham
1    0    1	1    0    1	1    0    1
murphy	murphi	murphy
1    1    2	1    1    2	1    1    2
roenick	roenick	roenick
2    0    2	2    0    2	2    0    2
ruuttu	ruuttu	ruuttu
0    1    1	0    1    1	0    1    1
smith	smith	smith
0    1    1	0    1    1	0    1    1
sutter	sutter	sutter
1    1    2	1    1    2	1    1    2

st. louis	st. loui	st. louis
:	:	:
4	4	4
power	power	power
play	play	play
:	:	:
4	4	4
-	-	-
2	2	2
scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
brown	brown	brown
j	j	j
0    1    1	0    1    1	0    1    1
crossman	crossman	crossman
0    1    1	0    1    1	0    1    1
hull	hull	hull
0    1    1	0    1    1	0    1    1
janney	janney	janney
3    1    4	3    1    4	3    1    4
miller	miller	miller
1    1    2	1    1    2	1    1    2
shanahan	shanahan	shanahan
0    3    3	0    3    3	0    3    3

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
calgary	calgari	calgary
1	1	1
2	2	2
1	1	1
-	-	-
-	-	-
4	4	4
san	san	san
jose	jose	jose
1	1	1
0	0	0
2	2	2
-	-	-
-	-	-
3	3	3
first	first	first
period	period	period

1	1	1
,	,	,
calgary	calgari	calgary
,	,	,
otto	otto	otto
19	19	19
(	(	(
yawney	yawney	yawney
,	,	,
ashton	ashton	ashton
)	)	)
pp	pp	pp
,	,	,
5	5	5
:	:	:
29	29	29
.	.	.

2	2	2
,	,	,
san	san	san
jose	jose	jose
,	,	,
odgers	odger	odgers
10	10	10
(	(	(
pederson	pederson	pederson
,	,	,
wilkinson	wilkinson	wilkinson
)	)	)
18	18	18
:	:	:
33	33	33
.	.	.

second	second	second
period	period	period

3	3	3
,	,	,
calgary	calgari	calgary
,	,	,
nieuwendyk	nieuwendyk	nieuwendyk
34	34	34
(	(	(
johansson	johansson	johansson
,	,	,
reese	rees	reese
)	)	)
2	2	2
:	:	:
03	03	03
.	.	.

4	4	4
,	,	,
calgary	calgari	calgary
,	,	,
reichel	reichel	reichel
35	35	35
(	(	(
skrudland	skrudland	skrudland
,	,	,
berube	berub	berube
)	)	)
12	12	12
:	:	:
22	22	22
.	.	.

third	third	third
period	period	period

5	5	5
,	,	,
calgary	calgari	calgary
,	,	,
ashton	ashton	ashton
7	7	7
(	(	(
otto	otto	otto
,	,	,
fleury	fleuri	fleury
)	)	)
1	1	1
:	:	:
30	30	30
.	.	.

6	6	6
,	,	,
san	san	san
jose	jose	jose
,	,	,
pederson	pederson	pederson
9	9	9
(	(	(
odgers	odger	odgers
,	,	,
evason	evason	evason
)	)	)
2	2	2
:	:	:
24	24	24
.	.	.

7	7	7
,	,	,
san	san	san
jose	jose	jose
,	,	,
odgers	odger	odgers
11	11	11
(	(	(
gaudreau	gaudreau	gaudreau
,	,	,
evason	evason	evason
)	)	)
pp	pp	pp
,	,	,
19	19	19
:	:	:
30	30	30
.	.	.

calgary	calgari	calgary
:	:	:
4	4	4
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
ashton	ashton	ashton
1    1    2	1    1    2	1    1    2
berube	berub	berube
0    1    1	0    1    1	0    1    1
fleury	fleuri	fleury
0    1    1	0    1    1	0    1    1
johansson	johansson	johansson
0    1    1	0    1    1	0    1    1
nieuwendyk	nieuwendyk	nieuwendyk
1    0    1	1    0    1	1    0    1
otto	otto	otto
1    1    2	1    1    2	1    1    2
reese	rees	reese
0    1    1	0    1    1	0    1    1
reichel	reichel	reichel
1    0    1	1    0    1	1    0    1
skrudland	skrudland	skrudland
0    1    1	0    1    1	0    1    1
yawney	yawney	yawney
0    1    1	0    1    1	0    1    1

san	san	san
jose	jose	jose
:	:	:
3	3	3
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
evason	evason	evason
0    2    2	0    2    2	0    2    2
gaudreau	gaudreau	gaudreau
0    1    1	0    1    1	0    1    1
odgers	odger	odgers
2    1    3	2    1    3	2    1    3
pederson	pederson	pederson
1    1    2	1    1    2	1    1    2
wilkinson	wilkinson	wilkinson
0    1    1	0    1    1	0    1    1

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
