subject	subject	subject
hamrlik	hamrlik	hamrlik
,	,	,
lafreniere	lafrenier	lafreniere
)	)	)
pp	pp	pp
,	,	,
1	1	1
:	:	:
58	58	58
.	.	.

6	6	6
,	,	,
philadelphia	philadelphia	philadelphia
,	,	,
conroy	conroy	conroy
3	3	3
(	(	(
butsayev	butsayev	butsayev
,	,	,
faust	faust	faust
)	)	)
12	12	12
:	:	:
10	10	10
.	.	.

7	7	7
,	,	,
philadelphia	philadelphia	philadelphia
,	,	,
beranek	beranek	beranek
13	13	13
(	(	(
galley	galley	galley
,	,	,
hawgood	hawgood	hawgood
)	)	)
pp	pp	pp
,	,	,
18	18	18
:	:	:
53	53	53
.	.	.

third	third	third
period	period	period

8	8	8
,	,	,
philadelphia	philadelphia	philadelphia
,	,	,
recchi	recchi	recchi
51	51	51
(	(	(
brind	brind	brind
'	'	'
amour	amour	amour
,	,	,
galley	galley	galley
)	)	)
pp	pp	pp
,	,	,
17	17	17
:	:	:
56	56	56
.	.	.

philadelphia	philadelphia	philadelphia
:	:	:
6	6	6
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
4	4	4

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
beranek	beranek	beranek
1    0    1	1    0    1	1    0    1
brind	brind	brind
'	'	'
amour	amour	amour
0    1    1	0    1    1	0    1    1
butsayev	butsayev	butsayev
0    1    1	0    1    1	0    1    1
carkner	carkner	carkner
1    0    1	1    0    1	1    0    1
conroy	conroy	conroy
1    0    1	1    0    1	1    0    1
faust	faust	faust
0    1    1	0    1    1	0    1    1
galley	galley	galley
0    2    2	0    2    2	0    2    2
hawgood	hawgood	hawgood
1    2    3	1    2    3	1    2    3
lindros	lindro	lindros
1    1    2	1    1    2	1    1    2
recchi	recchi	recchi
1    2    3	1    2    3	1    2    3

tampa	tampa	tampa
bay	bay	bay
:	:	:
2	2	2
power	power	power
play	play	play
:	:	:
7	7	7
-	-	-
2	2	2

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
andersson	andersson	andersson
1    0    1	1    0    1	1    0    1
beers	beer	beer
1    0    1	1    0    1	1    0    1
chambers	chamber	chamber
0    1    1	0    1    1	0    1    1
hamrlik	hamrlik	hamrlik
0    1    1	0    1    1	0    1    1
lafreniere	lafrenier	lafreniere
0    1    1	0    1    1	0    1    1
zamuner	zamun	zamuner
0    1    1	0    1    1	0    1    1

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
vancouver	vancouv	vancouver
1	1	1
0	0	0
0	0	0
-	-	-
-	-	-
1	1	1
detroit	detroit	detroit
2	2	2
2	2	2
1	1	1
-	-	-
-	-	-
5	5	5
first	first	first
period	period	period

1	1	1
,	,	,
detroit	detroit	detroit
,	,	,
kozlov	kozlov	kozlov
4	4	4
(	(	(
fedorov	fedorov	fedorov
,	,	,
chiasson	chiasson	chiasson
)	)	)
5	5	5
:	:	:
20	20	20
.	.	.

2	2	2
,	,	,
detroit	detroit	detroit
,	,	,
drake	drake	drake
17	17	17
(	(	(
ciccarelli	ciccarelli	ciccarelli
,	,	,
coffey	coffey	coffey
)	)	)
pp	pp	pp
,	,	,
7	7	7
:	:	:
48	48	48
.	.	.

3	3	3
,	,	,
vancouver	vancouv	vancouver
,	,	,
ronning	ron	ronning
24	24	24
(	(	(
slegr	slegr	slegr
,	,	,
bure	bure	bure
)	)	)
pp	pp	pp
,	,	,
17	17	17
:	:	:
35	35	35
.	.	.

second	second	second
period	period	period

4	4	4
,	,	,
detroit	detroit	detroit
,	,	,
sheppard	sheppard	sheppard
30	30	30
(	(	(
drake	drake	drake
,	,	,
hiller	hiller	hiller
)	)	)
6	6	6
:	:	:
54	54	54
.	.	.

5	5	5
,	,	,
detroit	detroit	detroit
,	,	,
ciccarelli	ciccarelli	ciccarelli
38	38	38
(	(	(
chiasson	chiasson	chiasson
,	,	,
drake	drake	drake
)	)	)
pp	pp	pp
,	,	,
12	12	12
:	:	:
13	13	13
.	.	.

third	third	third
period	period	period

6	6	6
,	,	,
detroit	detroit	detroit
,	,	,
ysebaert	ysebaert	ysebaert
31	31	31
(	(	(
fedorov	fedorov	fedorov
,	,	,
cheveldae	chevelda	cheveldae
)	)	)
sh	sh	sh
,	,	,
4	4	4
:	:	:
59	59	59
.	.	.

detroit	detroit	detroit
:	:	:
5	5	5
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
2	2	2
special	special	special
goals	goal	goal
:	:	:
pp	pp	pp
:	:	:
2	2	2
sh	sh	sh
:	:	:
1	1	1
total	total	total
:	:	:
3	3	3

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
cheveldae	chevelda	cheveldae
0    1    1	0    1    1	0    1    1
chiasson	chiasson	chiasson
0    2    2	0    2    2	0    2    2
ciccarelli	ciccarelli	ciccarelli
1    1    2	1    1    2	1    1    2
coffey	coffey	coffey
0    1    1	0    1    1	0    1    1
drake	drake	drake
1    2    3	1    2    3	1    2    3
fedorov	fedorov	fedorov
0    2    2	0    2    2	0    2    2
hiller	hiller	hiller
0    1    1	0    1    1	0    1    1
kozlov	kozlov	kozlov
1    0    1	1    0    1	1    0    1
sheppard	sheppard	sheppard
1    0    1	1    0    1	1    0    1
ysebaert	ysebaert	ysebaert
1    0    1	1    0    1	1    0    1

vancouver	vancouv	vancouver
:	:	:
1	1	1
power	power	power
play	play	play
:	:	:
6	6	6
-	-	-
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
bure	bure	bure
0    1    1	0    1    1	0    1    1
ronning	ron	ronning
1    0    1	1    0    1	1    0    1
slegr	slegr	slegr
0    1    1	0    1    1	0    1    1

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
buffalo	buffalo	buffalo
1	1	1
1	1	1
0	0	0
-	-	-
-	-	-
2	2	2
boston	boston	boston
1	1	1
1	1	1
1	1	1
-	-	-
-	-	-
3	3	3
first	first	first
period	period	period

1	1	1
,	,	,
buffalo	buffalo	buffalo
,	,	,
audette	audett	audette
12	12	12
(	(	(
corkum	corkum	corkum
,	,	,
wood	wood	wood
)	)	)
16	16	16
:	:	:
40	40	40
.	.	.

2	2	2
,	,	,
boston	boston	boston
,	,	,
juneau	juneau	juneau
30	30	30
(	(	(
neely	neeli	neely
,	,	,
oates	oat	oates
)	)	)
18	18	18
:	:	:
39	39	39
.	.	.

second	second	second
period	period	period

3	3	3
,	,	,
buffalo	buffalo	buffalo
,	,	,
errey	errey	errey
9	9	9
(	(	(
lafontaine	lafontain	lafontaine
,	,	,
khmylev	khmylev	khmylev
)	)	)
10	10	10
:	:	:
51	51	51
.	.	.

4	4	4
,	,	,
boston	boston	boston
,	,	,
douris	douri	douris
3	3	3
(	(	(
d	d	d
.	.	.
sweeney	sweeney	sweeney
,	,	,
bourque	bourqu	bourque
)	)	)
17	17	17
:	:	:
57	57	57
.	.	.

third	third	third
period	period	period

5	5	5
,	,	,
boston	boston	boston
,	,	,
donato	donato	donato
12	12	12
(	(	(
unassisted	unassist	unassisted
)	)	)
17	17	17
:	:	:
42	42	42
.	.	.

boston	boston	boston
:	:	:
3	3	3
power	power	power
play	play	play
:	:	:
4	4	4
-	-	-
0	0	0

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
bourque	bourqu	bourque
0    1    1	0    1    1	0    1    1
donato	donato	donato
1    0    1	1    0    1	1    0    1
douris	douri	douris
1    0    1	1    0    1	1    0    1
juneau	juneau	juneau
1    0    1	1    0    1	1    0    1
neely	neeli	neely
0    1    1	0    1    1	0    1    1
oates	oat	oates
0    1    1	0    1    1	0    1    1
sweeney	sweeney	sweeney
d	d	d
0    1    1	0    1    1	0    1    1

buffalo	buffalo	buffalo
:	:	:
2	2	2
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
0	0	0

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
audette	audett	audette
1    0    1	1    0    1	1    0    1
corkum	corkum	corkum
0    1    1	0    1    1	0    1    1
errey	errey	errey
1    0    1	1    0    1	1    0    1
khmylev	khmylev	khmylev
0    1    1	0    1    1	0    1    1
lafontaine	lafontain	lafontaine
0    1    1	0    1    1	0    1    1
wood	wood	wood
0    1    1	0    1    1	0    1    1

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
calgary	calgari	calgary
1 1 0 1--3	1 1 0 1--3	1 1 0 1--3
san	san	san
jose	jose	jose
0 2 0 0--2	0 2 0 0--2	0 2 0 0--2
first	first	first
period	period	period

1	1	1
,	,	,
calgary	calgari	calgary
,	,	,
suter	suter	suter
21	21	21
(	(	(
reichel	reichel	reichel
,	,	,
macinnis	macinni	macinnis
)	)	)
pp	pp	pp
,	,	,
17	17	17
:	:	:
47	47	47
.	.	.

second	second	second
period	period	period

2	2	2
,	,	,
san	san	san
jose	jose	jose
,	,	,
zmolek	zmolek	zmolek
5	5	5
(	(	(
odgers	odger	odgers
,	,	,
evason	evason	evason
)	)	)
3	3	3
:	:	:
03	03	03
.	.	.

3	3	3
,	,	,
san	san	san
jose	jose	jose
,	,	,
kisio	kisio	kisio
24	24	24
(	(	(
garpenlov	garpenlov	garpenlov
,	,	,
gaudreau	gaudreau	gaudreau
)	)	)
pp	pp	pp
,	,	,
7	7	7
:	:	:
23	23	23
.	.	.

4	4	4
,	,	,
calgary	calgari	calgary
,	,	,
lindberg	lindberg	lindberg
9	9	9
(	(	(
macinnis	macinni	macinnis
)	)	)
pp	pp	pp
,	,	,
12	12	12
:	:	:
43	43	43
.	.	.

third	third	third
period	period	period

no	no	no
scoring	score	scoring
.	.	.

overtime	overtim	overtime

5	5	5
,	,	,
calgary	calgari	calgary
,	,	,
fleury	fleuri	fleury
31	31	31
(	(	(
otto	otto	otto
,	,	,
yawney	yawney	yawney
)	)	)
3	3	3
:	:	:
06	06	06
.	.	.

calgary	calgari	calgary
:	:	:
3	3	3
power	power	power
play	play	play
:	:	:
8	8	8
-	-	-
2	2	2

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
fleury	fleuri	fleury
1    0    1	1    0    1	1    0    1
lindberg	lindberg	lindberg
1    0    1	1    0    1	1    0    1
macinnis	macinni	macinnis
0    2    2	0    2    2	0    2    2
otto	otto	otto
0    1    1	0    1    1	0    1    1
reichel	reichel	reichel
0    1    1	0    1    1	0    1    1
suter	suter	suter
1    0    1	1    0    1	1    0    1
yawney	yawney	yawney
0    1    1	0    1    1	0    1    1

san	san	san
jose	jose	jose
:	:	:
2	2	2
power	power	power
play	play	play
:	:	:
9	9	9
-	-	-
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
evason	evason	evason
0    1    1	0    1    1	0    1    1
garpenlov	garpenlov	garpenlov
0    1    1	0    1    1	0    1    1
gaudreau	gaudreau	gaudreau
0    1    1	0    1    1	0    1    1
kisio	kisio	kisio
1    0    1	1    0    1	1    0    1
odgers	odger	odgers
0    1    1	0    1    1	0    1    1
zmolek	zmolek	zmolek
1    0    1	1    0    1	1    0    1

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
pittsburgh	pittsburgh	pittsburgh
0	0	0
3	3	3
2	2	2
-	-	-
-	-	-
5	5	5
quebec	quebec	quebec
2	2	2
1	1	1
0	0	0
-	-	-
-	-	-
3	3	3
first	first	first
period	period	period

1	1	1
,	,	,
quebec	quebec	quebec
,	,	,
kamensky	kamenski	kamensky
15	15	15
(	(	(
huffman	huffman	huffman
)	)	)
6	6	6
:	:	:
05	05	05
.	.	.

2	2	2
,	,	,
quebec	quebec	quebec
,	,	,
young	young	young
27	27	27
(	(	(
lapointe	lapoint	lapointe
,	,	,
huffman	huffman	huffman
)	)	)
16	16	16
:	:	:
52	52	52
.	.	.

second	second	second
period	period	period

3	3	3
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
mullen	mullen	mullen
29	29	29
(	(	(
lemieux	lemieux	lemieux
,	,	,
murphy	murphi	murphy
)	)	)
3	3	3
:	:	:
54	54	54
.	.	.

4	4	4
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
lemieux	lemieux	lemieux
60	60	60
(	(	(
tocchet	tocchet	tocchet
,	,	,
u	u	u
.	.	.
samuelsson	samuelsson	samuelsson
)	)	)
5	5	5
:	:	:
07	07	07
.	.	.

5	5	5
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
lemieux	lemieux	lemieux
61	61	61
(	(	(
tocchet	tocchet	tocchet
,	,	,
stevens	steven	stevens
)	)	)
8	8	8
:	:	:
12	12	12
.	.	.

6	6	6
,	,	,
quebec	quebec	quebec
,	,	,
young	young	young
28	28	28
(	(	(
sundin	sundin	sundin
,	,	,
kovalenko	kovalenko	kovalenko
)	)	)
pp	pp	pp
,	,	,
14	14	14
:	:	:
52	52	52
.	.	.

third	third	third
period	period	period

7	7	7
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
tippett	tippett	tippett
4	4	4
(	(	(
unassisted	unassist	unassisted
)	)	)
sh	sh	sh
,	,	,
3	3	3
:	:	:
52	52	52
.	.	.

8	8	8
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
tippett	tippett	tippett
5	5	5
(	(	(
mceachern	mceachern	mceachern
,	,	,
mullen	mullen	mullen
)	)	)
8	8	8
:	:	:
25	25	25
.	.	.

pittsburgh	pittsburgh	pittsburgh
:	:	:
5	5	5
power	power	power
play	play	play
:	:	:
1	1	1
-	-	-
0	0	0
special	special	special
goals	goal	goal
:	:	:
sh	sh	sh
:	:	:
1	1	1
total	total	total
:	:	:
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
lemieux	lemieux	lemieux
2    1    3	2    1    3	2    1    3
mceachern	mceachern	mceachern
0    1    1	0    1    1	0    1    1
mullen	mullen	mullen
1    1    2	1    1    2	1    1    2
murphy	murphi	murphy
0    1    1	0    1    1	0    1    1
samuelsson	samuelsson	samuelsson
u	u	u
0    1    1	0    1    1	0    1    1
stevens	steven	stevens
0    1    1	0    1    1	0    1    1
tippett	tippett	tippett
2    0    2	2    0    2	2    0    2
tocchet	tocchet	tocchet
0    2    2	0    2    2	0    2    2

quebec	quebec	quebec
:	:	:
3	3	3
power	power	power
play	play	play
:	:	:
4	4	4
-	-	-
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
huffman	huffman	huffman
0    2    2	0    2    2	0    2    2
kamensky	kamenski	kamensky
1    0    1	1    0    1	1    0    1
kovalenko	kovalenko	kovalenko
0    1    1	0    1    1	0    1    1
lapointe	lapoint	lapointe
0    1    1	0    1    1	0    1    1
sundin	sundin	sundin
0    1    1	0    1    1	0    1    1
young	young	young
2    0    2	2    0    2	2    0    2

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
new	new	new
jersey	jersey	jersey
0	0	0
0	0	0
0	0	0
-	-	-
-	-	-
0	0	0
toronto	toronto	toronto
0	0	0
0	0	0
1	1	1
-	-	-
-	-	-
1	1	1
first	first	first
period	period	period

no	no	no
scoring	score	scoring
.	.	.

second	second	second
period	period	period

no	no	no
scoring	score	scoring
.	.	.

third	third	third
period	period	period

1	1	1
,	,	,
toronto	toronto	toronto
,	,	,
gilmour	gilmour	gilmour
32	32	32
(	(	(
andreychuk	andreychuk	andreychuk
,	,	,
anderson	anderson	anderson
)	)	)
16	16	16
:	:	:
22	22	22
.	.	.

toronto	toronto	toronto
:	:	:
1	1	1
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
0	0	0

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
anderson	anderson	anderson
0    1    1	0    1    1	0    1    1
andreychuk	andreychuk	andreychuk
0    1    1	0    1    1	0    1    1
gilmour	gilmour	gilmour
1    0    1	1    0    1	1    0    1

new	new	new
jersey	jersey	jersey
:	:	:
0	0	0
power	power	power
play	play	play
:	:	:
3	3	3
-	-	-
0	0	0

no	no	no
scoring	score	scoring

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
ottawa	ottawa	ottawa
1	1	1
0	0	0
2	2	2
-	-	-
-	-	-
3	3	3
hartford	hartford	hartford
5	5	5
1	1	1
1	1	1
-	-	-
-	-	-
7	7	7
first	first	first
period	period	period

1	1	1
,	,	,
ottawa	ottawa	ottawa
,	,	,
maciver	maciv	maciver
17	17	17
(	(	(
baker	baker	baker
,	,	,
luongo	luongo	luongo
)	)	)
4	4	4
:	:	:
22	22	22
.	.	.

2	2	2
,	,	,
hartford	hartford	hartford
,	,	,
kron	kron	kron
11	11	11
(	(	(
nylander	nyland	nylander
,	,	,
gosselin	gosselin	gosselin
)	)	)
5	5	5
:	:	:
13	13	13
.	.	.

3	3	3
,	,	,
hartford	hartford	hartford
,	,	,
burt	burt	burt
4	4	4
(	(	(
cassels	cassel	cassels
,	,	,
verbeek	verbeek	verbeek
)	)	)
7	7	7
:	:	:
59	59	59
.	.	.

4	4	4
,	,	,
hartford	hartford	hartford
,	,	,
cunneyworth	cunneyworth	cunneyworth
4	4	4
(	(	(
yake	yake	yake
,	,	,
nylander	nyland	nylander
)	)	)
9	9	9
:	:	:
59	59	59
.	.	.

5	5	5
,	,	,
hartford	hartford	hartford
,	,	,
sanderson	sanderson	sanderson
42	42	42
(	(	(
cassels	cassel	cassels
,	,	,
houda	houda	houda
)	)	)
11	11	11
:	:	:
11	11	11
.	.	.

6	6	6
,	,	,
hartford	hartford	hartford
,	,	,
verbeek	verbeek	verbeek
35	35	35
(	(	(
cassels	cassel	cassels
,	,	,
zalapski	zalapski	zalapski
)	)	)
pp	pp	pp
,	,	,
15	15	15
:	:	:
50	50	50
.	.	.

second	second	second
period	period	period

7	7	7
,	,	,
hartford	hartford	hartford
,	,	,
sanderson	sanderson	sanderson
43	43	43
(	(	(
cassels	cassel	cassels
,	,	,
zalapski	zalapski	zalapski
)	)	)
pp	pp	pp
,	,	,
18	18	18
:	:	:
38	38	38
.	.	.

third	third	third
period	period	period

8	8	8
,	,	,
hartford	hartford	hartford
,	,	,
kron	kron	kron
12	12	12
(	(	(
poulin	poulin	poulin
,	,	,
burt	burt	burt
)	)	)
4	4	4
:	:	:
57	57	57
.	.	.

9	9	9
,	,	,
ottawa	ottawa	ottawa
,	,	,
turgeon	turgeon	turgeon
23	23	23
(	(	(
lamb	lamb	lamb
)	)	)
8	8	8
:	:	:
57	57	57
.	.	.

10	10	10
,	,	,
ottawa	ottawa	ottawa
,	,	,
baker	baker	baker
17	17	17
(	(	(
luongo	luongo	luongo
,	,	,
maciver	maciv	maciver
)	)	)
pp	pp	pp
,	,	,
16	16	16
:	:	:
17	17	17
.	.	.

hartford	hartford	hartford
:	:	:
7	7	7
power	power	power
play	play	play
:	:	:
3	3	3
-	-	-
2	2	2

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
burt	burt	burt
1    1    2	1    1    2	1    1    2
cassels	cassel	cassels
0    4    4	0    4    4	0    4    4
cunneyworth	cunneyworth	cunneyworth
1    0    1	1    0    1	1    0    1
gosselin	gosselin	gosselin
0    1    1	0    1    1	0    1    1
houda	houda	houda
0    1    1	0    1    1	0    1    1
kron	kron	kron
2    0    2	2    0    2	2    0    2
nylander	nyland	nylander
0    2    2	0    2    2	0    2    2
poulin	poulin	poulin
0    1    1	0    1    1	0    1    1
sanderson	sanderson	sanderson
2    0    2	2    0    2	2    0    2
verbeek	verbeek	verbeek
1    1    2	1    1    2	1    1    2
yake	yake	yake
0    1    1	0    1    1	0    1    1
zalapski	zalapski	zalapski
0    2    2	0    2    2	0    2    2

ottawa	ottawa	ottawa
:	:	:
3	3	3
power	power	power
play	play	play
:	:	:
7	7	7
