subject	subject	subject
state	state	state
pulled	pull	pulled
together	togeth	together
to	to	to
cheer	cheer	cheer
them	them	them
onto	onto	onto
victory	victori	victory
.	.	.

coming	come	coming
from	from	from
a	a	a
state	state	state
that	that	that
is	is	is
also	also	also
relatively	relat	relatively
small	small	small
in	in	in
size	size	size
,	,	,
but	but	but
also	also	also
filled	fill	filled
with	with	with
pride	pride	pride
and	and	and
tradition	tradit	tradition
and	and	and
community	communiti	community
,	,	,
i	i	i
can	can	can
understand	understand	understand
how	how	how
the	the	the
people	peopl	people
of	of	of
maine	main	maine
must	must	must
feel	feel	feel
about	about	about
the	the	the
black	black	black
bears	bear	bear
.	.	.

in	in	in
our	our	our
state	state	state
people	peopl	people
are	are	are
still	still	still
talking	talk	talking
about	about	about
the	the	the
time	time	time
we	we	we
won	won	won
the	the	the
orange	orang	orange
bowl	bowl	bowl
over	over	over
the	the	the
number	number	number
one	one	one
ranked	rank	ranked
football	footbal	football
team	team	team
,	,	,
and	and	and
that	that	that
was	was	wa
back	back	back
in	in	in
1978	1978	1978
.	.	.

i	i	i
'	'	'
m	m	m
sure	sure	sure
that	that	that
15	15	15
years	year	year
from	from	from
now	now	now
,	,	,
the	the	the
people	peopl	people
of	of	of
maine	main	maine
will	will	will
as	as	a
proud	proud	proud
of	of	of
this	this	this
team	team	team
as	as	a
they	they	they
are	are	are
today	today	today
.	.	.

you	you	you
know	know	know
,	,	,
in	in	in
my	my	my
state	state	state
football	footbal	football
is	is	is
a	a	a
slightly	slight	slightly
more	more	more
popular	popular	popular
sport	sport	sport
than	than	than
hockey	hockey	hockey
.	.	.

we	we	we
don	don	don
'	'	'
t	t	t
have	have	have
a	a	a
lot	lot	lot
of	of	of
ice	ice	ice
.	.	.

(	(	(
laughter	laughter	laughter
.	.	.
)	)	)
but	but	but
after	after	after
spending	spend	spending
three	three	three
months	month	month
getting	get	getting
banged	bang	banged
around	around	around
in	in	in
this	this	this
town	town	town
,	,	,
i	i	i
can	can	can
understand	understand	understand
a	a	a
little	littl	little
more	more	more
about	about	about
hockey	hockey	hockey
than	than	than
i	i	i
did	did	did
before	befor	before
i	i	i
came	came	came
here	here	here
.	.	.

hockey	hockey	hockey
is	is	is
a	a	a
tough	tough	tough
game	game	game
.	.	.

it	it	it
'	'	'
s	s	s
a	a	a
hard	hard	hard
-	-	-
hitting	hit	hitting
sport	sport	sport
.	.	.

it	it	it
does	doe	doe
have	have	have
one	one	one
virtue	virtu	virtue
though	though	though
,	,	,
there	there	there
'	'	'
s	s	s
a	a	a
penalty	penalti	penalty
for	for	for
delay	delay	delay
of	of	of
game	game	game
.	.	.

i	i	i
wish	wish	wish
we	we	we
had	had	had
that	that	that
rule	rule	rule
in	in	in
the	the	the
senate	senat	senate
.	.	.

(	(	(
laughter	laughter	laughter
.	.	.
)	)	)

in	in	in
government	govern	government
as	as	a
in	in	in
hockey	hockey	hockey
,	,	,
leadership	leadership	leadership
is	is	is
important	import	important
.	.	.

in	in	in
the	the	the
united	unit	united
states	state	state
senate	senat	senate
,	,	,
our	our	our
team	team	team
has	has	ha
a	a	a
great	great	great
captain	captain	captain
,	,	,
the	the	the
majority	major	majority
leader	leader	leader
and	and	and
the	the	the
senior	senior	senior
senator	senat	senator
from	from	from
maine	main	maine
,	,	,
george	georg	george
mitchell	mitchel	mitchell
;	;	;
junior	junior	junior
senator	senat	senator
-	-	-
-	-	-
cohen	cohen	cohen
looks	look	look
so	so	so
young	young	young
,	,	,
i	i	i
can	can	can
'	'	'
t	t	t
imagine	imagin	imagine
.	.	.

(	(	(
laughter	laughter	laughter
.	.	.
)	)	)
i	i	i
'	'	'
m	m	m
actually	actual	actually
bitter	bitter	bitter
about	about	about
senator	senat	senator
cohen	cohen	cohen
because	becaus	because
he	he	he
looks	look	look
so	so	so
much	much	much
younger	younger	younger
than	than	than
me	me	me
.	.	.

on	on	on
your	your	your
hockey	hockey	hockey
team	team	team
,	,	,
the	the	the
captain	captain	captain
jim	jim	jim
montgomery	montgomeri	montgomery
has	has	ha
done	done	done
a	a	a
great	great	great
job	job	job
.	.	.

he	he	he
scored	score	scored
the	the	the
winning	win	winning
goal	goal	goal
late	late	late
in	in	in
the	the	the
championship	championship	championship
game	game	game
,	,	,
leading	lead	leading
you	you	you
to	to	to
a	a	a
come	come	come
-	-	-
from	from	from
-	-	-
behind	behind	behind
victory	victori	victory
-	-	-
-	-	-
something	someth	something
else	els	else
i	i	i
know	know	know
a	a	a
little	littl	little
bit	bit	bit
about	about	about
.	.	.

sport	sport	sport
brings	bring	brings
out	out	out
the	the	the
best	best	best
in	in	in
individuals	individu	individual
and	and	and
in	in	in
teams	team	team
and	and	and
in	in	in
communities	communiti	community
.	.	.

i	i	i
share	share	share
the	the	the
pride	pride	pride
that	that	that
senator	senat	senator
mitchell	mitchel	mitchell
and	and	and
senator	senat	senator
cohen	cohen	cohen
and	and	and
congressman	congressman	congressman
andrews	andrew	andrew
and	and	and
all	all	all
the	the	the
people	peopl	people
of	of	of
maine	main	maine
must	must	must
feel	feel	feel
for	for	for
the	the	the
black	black	black
bears	bear	bear
who	who	who
have	have	have
shown	shown	shown
us	us	u
all	all	all
how	how	how
to	to	to
play	play	play
as	as	a
a	a	a
team	team	team
,	,	,
how	how	how
to	to	to
bring	bring	bring
out	out	out
the	the	the
best	best	best
in	in	in
one	one	one
another	anoth	another
,	,	,
and	and	and
how	how	how
to	to	to
come	come	come
from	from	from
behind	behind	behind
.	.	.

i	i	i
think	think	think
it	it	it
'	'	'
s	s	s
important	import	important
,	,	,
as	as	a
i	i	i
ask	ask	ask
young	young	young
people	peopl	people
from	from	from
around	around	around
america	america	america
who	who	who
have	have	have
achieved	achiev	achieved
outstanding	outstand	outstanding
things	thing	thing
in	in	in
working	work	working
together	togeth	together
,	,	,
to	to	to
come	come	come
here	here	here
to	to	to
the	the	the
white	white	white
house	hous	house
to	to	to
be	be	be
recognized	recogn	recognized
and	and	and
appreciated	appreci	appreciated
by	by	by
their	their	their
country	countri	country
,	,	,
to	to	to
remember	rememb	remember
that	that	that
those	those	those
kinds	kind	kind
of	of	of
values	valu	value
and	and	and
those	those	those
kinds	kind	kind
of	of	of
virtues	virtu	virtue
need	need	need
to	to	to
be	be	be
ingrained	ingrain	ingrained
in	in	in
all	all	all
of	of	of
us	us	u
for	for	for
all	all	all
of	of	of
our	our	our
lives	live	life
.	.	.

we	we	we
now	now	now
have	have	have
another	anoth	another
role	role	role
model	model	model
,	,	,
and	and	and
i	i	i
'	'	'
m	m	m
glad	glad	glad
to	to	to
have	have	have
them	them	them
here	here	here
today	today	today
.	.	.

(	(	(
applause	applaus	applause
.	.	.
)	)	)

(	(	(
the	the	the
president	presid	president
is	is	is
presented	present	presented
with	with	with
team	team	team
jersey	jersey	jersey
.	.	.
)	)	)

(	(	(
applause	applaus	applause
.	.	.
)	)	)

the	the	the
president	presid	president
:	:	:
that	that	that
'	'	'
s	s	s
great	great	great
.	.	.

i	i	i
love	love	love
it	it	it
.	.	.

it	it	it
'	'	'
s	s	s
beautiful	beauti	beautiful
.	.	.

(	(	(
applause	applaus	applause
.	.	.
)	)	)

(	(	(
the	the	the
president	presid	president
is	is	is
presented	present	presented
with	with	with
an	an	an
autographed	autograph	autographed
stick	stick	stick
.	.	.
)	)	)

the	the	the
president	presid	president
:	:	:
thank	thank	thank
you	you	you
.	.	.

that	that	that
'	'	'
s	s	s
great	great	great
.	.	.

(	(	(
applause	applaus	applause
.	.	.
)	)	)

*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*

q	q	q
mr. president	mr. presid	mr. president
,	,	,
did	did	did
you	you	you
authorize	author	authorize
the	the	the
move	move	move
on	on	on
waco	waco	waco
this	this	this
morning	morn	morning
,	,	,
sir	sir	sir
?	?	?

the	the	the
president	presid	president
:	:	:
i	i	i
was	was	wa
aware	awar	aware
of	of	of
it	it	it
.	.	.

i	i	i
think	think	think
the	the	the
attorney	attorney	attorney
general	general	general
made	made	made
the	the	the
decision	decis	decision
.	.	.

and	and	and
i	i	i
think	think	think
i	i	i
should	should	should
refer	refer	refer
all	all	all
questions	question	question
to	to	to
her	her	her
and	and	and
to	to	to
the	the	the
fbi	fbi	fbi
.	.	.

q	q	q
did	did	did
you	you	you
have	have	have
any	ani	any
instructions	instruct	instruction
for	for	for
her	her	her
as	as	a
to	to	to
how	how	how
it	it	it
should	should	should
be	be	be
executed	execut	executed
?	?	?

the	the	the
president	presid	president
:	:	:
no	no	no
,	,	,
they	they	they
made	made	made
the	the	the
tactical	tactic	tactical
decisions	decis	decision
.	.	.

that	that	that
was	was	wa
their	their	their
judgment	judgment	judgment
,	,	,
the	the	the
fbi	fbi	fbi
.	.	.

q	q	q
is	is	is
this	this	this
a	a	a
raid	raid	raid
?	?	?

the	the	the
president	presid	president
:	:	:
and	and	and
i	i	i
will	will	will
-	-	-
-	-	-
i	i	i
want	want	want
to	to	to
refer	refer	refer
you	you	you
to	to	to
-	-	-
-	-	-

talk	talk	talk
to	to	to
the	the	the
attorney	attorney	attorney
general	general	general
and	and	and
the	the	the
fbi	fbi	fbi
.	.	.

i	i	i
knew	knew	knew
it	it	it
was	was	wa
going	go	going
to	to	to
be	be	be
done	done	done
,	,	,
but	but	but
the	the	the
decisions	decis	decision
were	were	were
entirely	entir	entirely
theirs	their	theirs
,	,	,
all	all	all
the	the	the
tactical	tactic	tactical
decisions	decis	decision
.	.	.

q	q	q
what	what	what
did	did	did
you	you	you
and	and	and
senator	senat	senator
mitchell	mitchel	mitchell
talk	talk	talk
about	about	about
this	this	this
morning	morn	morning
?	?	?

q	q	q
any	ani	any
chance	chanc	chance
for	for	for
that	that	that
stimulus	stimulus	stimulus
package	packag	package
?	?	?

the	the	the
president	presid	president
:	:	:
senator	senat	senator
mitchell	mitchel	mitchell
ought	ought	ought
to	to	to
pay	pay	pay
my	my	my

quarter	quarter	quarter
.	.	.

(	(	(
laughter	laughter	laughter
.	.	.
)	)	)
i	i	i
was	was	wa
in	in	in
there	there	there
-	-	-
-	-	-
(	(	(
laughter	laughter	laughter
)	)	)
.	.	.

senator	senat	senator
mitchell	mitchel	mitchell
:	:	:
you	you	you
have	have	have
to	to	to
pay	pay	pay
that	that	that
quarter	quarter	quarter
.	.	.

the	the	the
president	presid	president
:	:	:
i	i	i
was	was	wa
ready	readi	ready
.	.	.

(	(	(
laughter	laughter	laughter
.	.	.
)	)	)
senator	senat	senator
mitchell	mitchel	mitchell
,	,	,
he	he	he
'	'	'
s	s	s
worth	worth	worth
a	a	a
quarter	quarter	quarter
any	ani	any
day	day	day
.	.	.

q	q	q
any	ani	any
chance	chanc	chance
for	for	for
your	your	your
bill	bill	bill
,	,	,
sir	sir	sir
?	?	?

the	the	the
president	presid	president
:	:	:
we	we	we
talked	talk	talked
about	about	about
what	what	what
was	was	wa
going	go	going
to	to	to
happen	happen	happen

this	this	this
week	week	week
in	in	in
the	the	the
senate	senat	senate
and	and	and
about	about	about
what	what	what
other	other	other
meetings	meet	meeting
we	we	we
'	'	'
re	re	re
going	go	going
to	to	to

have	have	have
for	for	for
the	the	the
rest	rest	rest
of	of	of
the	the	the
week	week	week
.	.	.

we	we	we
only	onli	only
had	had	had
about	about	about
five	five	five
minutes	minut	minute
to	to	to
talk	talk	talk
.	.	.

and	and	and
we	we	we
agreed	agre	agreed
we	we	we
'	'	'
d	d	d
get	get	get
back	back	back
together	togeth	together
later	later	later
,	,	,
around	around	around
noon	noon	noon
,	,	,
and	and	and
talk	talk	talk
some	some	some
more	more	more
.	.	.

q	q	q
senator	senat	senator
dole	dole	dole
said	said	said
over	over	over
the	the	the
weekend	weekend	weekend
that	that	that
your	your	your
compromise	compromis	compromise
is	is	is
no	no	no
compromise	compromis	compromise
.	.	.

the	the	the
president	presid	president
:	:	:
well	well	well
,	,	,
i	i	i
know	know	know
he	he	he
did	did	did
,	,	,
but	but	but
,	,	,
look	look	look
,	,	,
senator	senat	senator

dole	dole	dole
and	and	and
a	a	a
lot	lot	lot
of	of	of
the	the	the
other	other	other
republicans	republican	republican
now	now	now
in	in	in
the	the	the
senate	senat	senate
voted	vote	voted
for	for	for

the	the	the
same	same	same
kind	kind	kind
of	of	of
thing	thing	thing
for	for	for
ronald	ronald	ronald
reagan	reagan	reagan
in	in	in
1983	1983	1983
;	;	;
and	and	and
our	our	our
research	research	research

indicates	indic	indicates
that	that	that
a	a	a
majority	major	majority
of	of	of
them	them	them
over	over	over
time	time	time
voted	vote	voted
for	for	for
a	a	a
total	total	total
of	of	of
28	28	28

emergency	emerg	emergency
spending	spend	spending
measures	measur	measure
totalling	total	totalling
over	over	over
$	$	$
100	100	100
billion	billion	billion
when	when	when
reagan	reagan	reagan

and	and	and
bush	bush	bush
were	were	were
president	presid	president
,	,	,
in	in	in
those	those	those
administrations	administr	administration
.	.	.

and	and	and
many	mani	many
of	of	of
those	those	those
purposes	purpos	purpose
were	were	were
not	not	not
nearly	near	nearly
as	as	a
worthy	worthi	worthy
as	as	a
putting	put	putting
the	the	the
american	american	american
people	peopl	people
back	back	back
to	to	to
work	work	work
.	.	.

i	i	i
don	don	don
'	'	'
t	t	t
want	want	want
to	to	to
go	go	go
back	back	back
and	and	and
revisit	revisit	revisit
every	everi	every
one	one	one
,	,	,
but	but	but
you	you	you

can	can	can
do	do	do
it	it	it
.	.	.

you	you	you
can	can	can
look	look	look
at	at	at
the	the	the
research	research	research
there	there	there
.	.	.

so	so	so
this	this	this
position	posit	position
they	they	they
'	'	'
re	re	re
taking	take	taking
is	is	is
not	not	not
credible	credibl	credible
.	.	.

we	we	we
have	have	have
a	a	a
very	veri	very
tough	tough	tough
five	five	five
-	-	-
year	year	year
deficit	deficit	deficit
reduction	reduct	reduction
plan	plan	plan
.	.	.

all	all	all
these	these	these
costs	cost	cost
are	are	are
covered	cover	covered
during	dure	during
that	that	that
time	time	time
and	and	and
then	then	then
some	some	some
.	.	.

and	and	and
the	the	the
very	veri	very
people	peopl	people
that	that	that
are	are	are
saying	say	saying
this	this	this
has	has	ha
all	all	all
got	got	got
to	to	to
be	be	be
paid	paid	paid
for	for	for
don	don	don
'	'	'
t	t	t
have	have	have
much	much	much
of	of	of
a	a	a
history	histori	history
on	on	on
which	which	which
to	to	to
base	base	base
their	their	their
position	posit	position
.	.	.

they	they	they
'	'	'
ve	ve	ve
got	got	got
12	12	12
years	year	year
of	of	of
vote	vote	vote
for	for	for
stimulus	stimulus	stimulus
measures	measur	measure
of	of	of
this	this	this
kind	kind	kind
that	that	that
had	had	had
very	veri	very
little	littl	little
to	to	to
with	with	with
putting	put	putting
the	the	the
american	american	american
people	peopl	people
back	back	back
to	to	to
work	work	work
.	.	.

so	so	so
i	i	i
think	think	think
we	we	we
'	'	'
ve	ve	ve
got	got	got
a	a	a
chance	chanc	chance
to	to	to
work	work	work
it	it	it
out	out	out
,	,	,
and	and	and
i	i	i
'	'	'
m	m	m
hopeful	hope	hopeful
.	.	.

we	we	we
'	'	'
ll	ll	ll
see	see	see
what	what	what
happens	happen	happens
today	today	today
and	and	and
tomorrow	tomorrow	tomorrow
.	.	.

i	i	i
'	'	'
m	m	m
feeling	feel	feeling
pretty	pretti	pretty
good	good	good
about	about	about
it	it	it
.	.	.

the	the	the
press	press	press
:	:	:
thank	thank	thank
you	you	you

end	end	end
10:10 a.m	10:10 a.m	10:10 a.m
.	.	.
edt	edt	edt

-	-	-
30	30	30
-	-	-

-	-	-
-	-	-
canada	canada	canada
remote	remot	remote
systems	system	system
-	-	-
toronto	toronto	toronto
,	,	,
ontario	ontario	ontario
416-629-7000	416-629-7000	416-629-7000
/	/	/
629	629	629
-	-	-
7044	7044	7044
