from	from	from
15	15	15

math	math	math
.	.	.

w	w	w
/	/	/
68882	68882	68882

next	next	next
16mb	16mb	16mb
ram	ram	ram
/	/	/
1	1	1
0	0	0
:	:	:
37	37	37

25	25	25
mhz	mhz	mhz
040	040	040
/	/	/

workspace	workspac	workspace

manager	manag	manager
2	2	2
.	.	.
1	1	1

funny	funni	funny
how	how	how
the	the	the
iisi	iisi	iisi
running	run	running
at	at	at
25	25	25
mhz	mhz	mhz
is	is	is
slower	slower	slower
than	than	than
other	other	other
equivalent	equival	equivalent
machines	machin	machine
,	,	,
lots	lot	lot
slower	slower	slower
in	in	in
fact	fact	fact
.	.	.

perhaps	perhap	perhaps
the	the	the
version	version	version
of	of	of
mathematica	mathematica	mathematica
makes	make	make
a	a	a
difference	differ	difference
or	or	or
the	the	the
fact	fact	fact
that	that	that
not	not	not
much	much	much
ram	ram	ram
was	was	wa
allocated	alloc	allocated
.	.	.

another	anoth	another
interesting	interest	interesting
thing	thing	thing
is	is	is
how	how	how
fast	fast	fast
the	the	the
sgi	sgi	sgi
did	did	did
it	it	it
.	.	.

wow	wow	wow
.	.	.

basically	basic	basically
,	,	,
though	though	though
,	,	,
i	i	i
wouldn	wouldn	wouldn
'	'	'
t	t	t
draw	draw	draw
any	ani	any
conclusions	conclus	conclusion
from	from	from
this	this	this
data	data	data
.	.	.

it	it	it
seems	seem	seems
that	that	that
mathematica	mathematica	mathematica
'	'	'
s	s	s
speed	speed	speed
is	is	is
dependant	depend	dependant
on	on	on
a	a	a
lot	lot	lot
of	of	of
variables	variabl	variable
.	.	.

i	i	i
was	was	wa
just	just	just
curious	curious	curious
how	how	how
different	differ	different
machines	machin	machine
would	would	would
measure	measur	measure
up	up	up
.	.	.

well	well	well
,	,	,
if	if	if
you	you	you
have	have	have
any	ani	any
questions	question	question
or	or	or
if	if	if
i	i	i
forgot	forgot	forgot
something	someth	something
,	,	,
just	just	just
drop	drop	drop
me	me	me
a	a	a
line	line	line
at	at	at
"	"	"
cmmiller@iastate.edu	cmmiller@iastate.edu	cmmiller@iastate.edu
"	"	"
.	.	.

chad	chad	chad

ps	ps	p
if	if	if
the	the	the
spacing	space	spacing
of	of	of
the	the	the
above	abov	above
table	tabl	table
doesn	doesn	doesn
'	'	'
t	t	t
come	come	come
out	out	out
right	right	right
on	on	on
your	your	your
machine	machin	machine
,	,	,
tell	tell	tell
me	me	me
and	and	and
i	i	i
'	'	'
ll	ll	ll
mail	mail	mail
you	you	you
a	a	a
copy	copi	copy
of	of	of
this	this	this
in	in	in
a	a	a
binhexed	binhex	binhexed
word	word	word
5	5	5
.	.	.
1	1	1
document	document	document
.	.	.
